id,NEIGHBORS
40109550224,"40109550225,40109550211,40109550221,40109550226,40109550210,40109550220,40109550223"
40109550225,"40109550210,40109550224,40109550226"
40109550226,"40109550227,40109550223,40109550209,40109550165,40109550224,40109550225,40109550167"
40109550227,"40109550228,40109550222,40109550226,40109550165,40109550223"
40109550228,"40109550229,40109550227,40027140040,40109550165"
40109550229,"40109550228,40109550222,40027140069,40109550221,40027140040,40109550230"
40109550230,"40109550229,40109550231,40109550221,40027140069"
40109550231,"40027140050,40027140069,40109550221,40109550232,40109550230"
40109550232,"40109550233,40109550218,40027140050,40109550217,40109550231,40027140010,40027140041"
40109550233,"40027140090,40027140037,40109550234,40109550247,40109550248,40027140010,40109550232"
40109550234,"40109550233,40109550247,40109550217,40109550215,40109550235,40109550246"
40109550235,"40109550205,40109550234,40109550215,40109550206,40109550237,40109550246"
40109550236,"40109550205,40109550238,40109550237,40109550239"
40109550237,"40109550238,40109550236,40109550235"
40109550238,"40109550245,40109550236,40109550246,40109550237,40109550239"
40109550239,"40109550205,40109550238,40109550240,40109550236,40109550245,40109550241"
40109550240,"40109550243,40109550245,40109550241,40109550239"
40109550241,"40109550204,40109550240,40109550200,40109550242,40109550116,40109550239"
40109550242,"40109550241,40109550115,40109550243"
40109550243,"40109550066,40109550240,40109550115,40109550245,40109550242,40109550244"
40109550244,"40109550030,40109550066,40109550079,40109550031,40109550245,40109550243,40109550246"
40109550245,"40109550238,40109550240,40109550244,40109550246,40109550243,40109550239"
40109550246,"40109550238,40109550235,40109550028,40109550030,40109550245,40109550029,40109550234,40109550244,40109550247"
40109550247,"40109550233,40109550248,40109550234,40109550246"
40109550248,"40109550233,40109550249,40109550250,40027140037,40109550247,40109550028"
40109550249,"40109550248,40109550033,40109550250,40109550251"
40109550250,"40109550248,40027140087,40109550251,40109550249"
40109550251,"40109550250,40027140087,40109550249,40109550033,40109550082,40109550084,40109550252,40109550083"
40109550252,"40109550098,40027140087,40109550255,40109550096,40109550253,40109550022,40109550084,40109550097,40109550251"
40109550253,"40109550022,40027140087,40109550254,40109550252,40027140078"
40109550254,"40109550253,40109550021,40109550067,40027140078,40027140064"
40109550255,"40109550098,40109550252,40109550097"
40109550256,"40109550138,40083420101"
40109550257,"40109550120,40109550118,40109550119"
40111560004,"40111560033,40111560036,40111560032,40111560027,40111560009"
40111560007,"40111560035,40111560036,40111560011,40111560008,40111560010,40111560021"
40111560008,"40111560010,40111560007,40111560032,40111560011,40111560009"
40111560009,"40111560004,40111560036,40111560032,40111560011,40111560008"
40111560010,"40111560031,40107540311,40111560035,40111560007,40111560032,40111560008,40111560038"
40111560011,"40111560007,40111560036,40111560009,40111560008"
40111560013,"40111560035,40111560014,40091460313,40111560021,40111560018"
40111560014,"40111560035,40111560013,40111560015,40111560018"
40111560015,"40111560018,40111560014,40111560016,40111560019,40111560038"
40111560016,"40107540311,40111560015,40107540313,40111560018,40091460312,40111560019,40111560038"
40111560018,"40091460310,40111560015,40111560014,40111560013,40111560016,40091460313,40091460312"
40111560019,"40111560015,40111560016,40111560038"
40111560020,"40037190412,40037190416,40037190415,40111560033,40111560031,40111560032,40037190414,40111560029"
40111560021,"40091460315,40111560007,40111560036,40111560035,40111560013,40111560026,40091460313"
40111560026,"40091460315,40111560034,40111560036,40101510051,40111560021,40101510050"
40111560027,"40111560004,40111560034,40111560036,40101510033,40143720352,40145730310,40111560029"
40111560029,"40143720710,40111560033,40111560020,40143720352,40037190416,40111560027"
40111560031,"40037190412,40107540311,40111560020,40111560032,40111560010,40107540206"
40111560032,"40111560033,40111560004,40111560009,40111560031,40111560020,40111560008,40111560010"
40111560033,"40111560004,40111560020,40111560029,40111560032"
40111560034,"40111560036,40101510033,40111560027,40111560026,40101510050"
40111560035,"40111560007,40111560014,40111560013,40111560010,40111560021,40111560038"
40111560036,"40111560027,40111560026,40111560009,40111560004,40111560007,40111560034,40111560011,40111560021"
40111560038,"40111560015,40111560035,40111560016,40111560010,40111560019,40107540311"
40113570101,"40113570109,40113570107,40147740073,40113570102,40147740071"
40113570102,"40113570109,40113570101,40113570108,40113570107,40113570110"
40113570103,"40071360400,40113570113,40113570107,40113570105,40113570106,40113570301"
40113570105,"40071360413,40071360400,40071360419,40113570302,40113570106,40113570103,40113570303,40071360412"
40113570106,"40113570302,40113570105,40113570103,40113570301"
40113570107,"40113570101,40113570108,40113570113,40113570102,40113570103,40113570301"
40113570108,"40113570301,40113570107,40113570306,40113570110,40113570102,40113570111"
40113570109,"40113570101,40147740078,40147740073,40113570110,40113570102,40147740046,40147740079,40113570112,40147740027,40147740033"
40113570110,"40113570109,40113570108,40113570112,40113570102,40113570111"
40113570111,"40113570306,40113570110,40113570108,40113570112"
40113570112,"40113570201,40147740078,40113570110,40113570111,40113570109,40113570203,40113570306,40143720900"
40113570113,"40071360401,40113570103,40113570107"
40113570201,"40113570203,40113570112,40143720900"
40113570202,"40143720140,40113570310,40720004,40113570311,40143720013,40113570205,40720006,40143720014,40143720007"
40113570203,"40113570201,40143720552,40113570112,40113570204,40143720553,40113570306,40143720900"
40113570204,"40113570308,40113570309,40143720553,40720551,40720009,40113570205,40113570203,40113570306,40113570305"
40113570205,"40720009,40113570309,40113570311,40720004,40113570204,40113570202,40720001"
40113570301,"40113570108,40113570107,40113570302,40113570106,40113570103,40117590202,40113570306,40117590215"
40113570302,"40113570303,40113570105,40117590202,40113570106,40117590215,40113570301,40103520104"
40113570303,"40113570302,40071360419,40113570105,40103520104"
40113570305,"40113570308,40113570204,40117590307,40113570306,40117590118,40117590217"
40113570306,"40113570108,40117590217,40113570111,40113570307,40117590202,40113570203,40113570112,40113570204,40113570305,40113570301"
40113570307,40113570306
40113570308,"40113570309,40143720858,40113570204,40117590307,40113570305"
40113570309,"40113570308,40143720853,40143720858,40113570311,40113570205,40113570204,40113570312"
40113570310,"40143720148,40113570311,40143720140,40113570202"
40113570311,"40143720148,40113570310,40113570309,40113570312,40143720857,40113570205,40143720851,40113570202"
40113570312,"40143720851,40143720853,40113570309,40113570311"
40115580002,"40115580014,40115580012,40115580004,40115580031,40115580003,40115580023"
40115580003,"40115580012,40115580011,40115580004,40115580002"
40115580004,"40115580005,40115580011,40115580031,40115580003,40115580002"
40115580005,"40115580008,40115580009,40115580004,40115580031,40115580007"
40115580007,"40115580008,40115580028,40115580009,40035180140,40115580005,40035180410,40115580031,40115580034"
40115580008,"40115580005,40115580007,40115580009"
40115580009,"40115580014,40115580011,40115580008,40035180140,40115580005,40115580012,40115580007"
40115580011,"40115580009,40115580012,40115580004,40115580003"
40115580012,"40115580014,40115580009,40115580011,40115580003,40115580002"
40115580014,"40115580023,40035180140,40115580009,40115580012,40115580002"
40115580023,"40115580025,40115580014,40115580031,40115580002"
40115580025,"40115580026,40115580031,40115580023"
40115580026,"40115580025,40041210006,40115580028,40041210011,40115580031"
40115580028,"40041210004,40041210003,40115580034,40041210011,40115580026,40115580031,40115580007"
40115580031,"40115580028,40115580026,40115580007,40115580002,40115580025,40115580005,40115580004,40115580023"
40115580034,"40115580028,40041210002,40035180710,40035180410,40041210003,40115580007"
40117590104,"40103520305,40117590111,40119600409,40119600406,40117590202,40117590112,40119600201"
40117590111,"40117590314,40117590112,40117590118,40117590217,40117590104"
40117590112,"40117590111,40117590314,40119600201,40037190406,40117590104"
40117590118,"40117590111,40117590314,40117590307,40113570305,40117590217"
40117590202,"40103520106,40103520105,40113570302,40117590217,40103520104,40103520305,40113570306,40117590215,40113570301,40117590104"
40117590215,"40113570302,40113570301,40117590202"
40117590217,"40117590111,40117590202,40117590118,40113570306,40113570305"
40117590307,"40143720880,40113570308,40117590309,40117590314,40113570305,40117590118,40037190404"
40117590309,"40037190404,40117590314,40117590307"
40117590314,"40037190404,40117590309,40037190405,40117590112,40037190406,40117590111,40117590307,40117590118"
40119600001,"40119600007,40119600013,40119600015,40119600002,40119600003,40119600008"
40119600002,"40119600402,40119600001,40119600407,40119600003,40119600408,40119600013,40119600404"
40119600003,"40119600402,40119600002,40119600008,40119600009,40119600001"
40119600004,"40119600005,40119600010,40119600401,40119600014,40119600015,40119600403,40119600006"
40119600005,"40119600403,40119600006,40119600004"
40119600006,"40119600005,40119600015,40119600403,40119600013,40119600004,40119600404"
40119600007,"40119600012,40119600010,40119600011,40119600015,40119600001,40119600008"
40119600008,"40119600007,40119600016,40119600011,40119600003,40119600009,40119600001"
40119600009,"40119600402,40119600003,40119600016,40119600008"
40119600010,"40119600012,40119600007,40119600014,40119600015,40119600004"
40119600011,"40119600008,40119600007,40119600401,40119600012"
40119600012,"40119600007,40119600010,40119600401,40119600014,40119600011"
40119600013,"40119600404,40119600015,40119600002,40119600006,40119600001"
40119600014,"40119600012,40119600010,40119600401,40119600004"
40119600015,"40119600007,40119600010,40119600001,40119600013,40119600006,40119600004"
40119600016,"40119600402,40119600008,40119600401,40119600009"
40119600101,"40119600103,40081410005,40119600409,40119600104,40081410004,40119600301,40119600102"
40119600102,"40119600103,40119600101"
40119600103,"40119600102,40119600104,40119600101"
40119600104,"40119600103,40119600101,40119600409,40119600201,40037190311,40081410004,40037190408"
40119600201,"40119600409,40119600104,40037190311,40117590112,40037190406,40117590104"
40119600301,"40081410013,40081410005,40081410006,40119600409,40119600101,40119600407,40119600405"
40119600401,"40119600402,40083420304,40119600012,40119600016,40119600403,40083420305,40083420201,40119600004,40119600405,40083420302,40083420309,40119600014,40119600011,40103520307"
40119600402,"40119600016,40119600401,40119600003,40119600407,40119600002,40119600009,40119600405"
40119600403,"40119600005,40119600401,40119600004,40103520305,40119600406,40119600006,40103520307,40119600404"
40119600404,"40119600406,40119600403,40119600002,40119600408,40119600013,40119600006"
40119600405,"40119600402,40081410013,40119600401,40119600407,40119600301,40083420201"
40119600406,"40103520305,40117590104,40119600409,40119600403,40119600407,40119600408,40119600404"
40119600407,"40119600402,40119600406,40119600409,40119600002,40119600301,40119600408,40119600405"
40119600408,"40119600407,40119600002,40119600406,40119600404"
40119600409,"40119600406,40119600104,40119600101,40119600407,40119600301,40119600201,40117590104"
40121610001,"40121610003,40121610015,40121610005,40121610041"
40121610003,"40121610011,40121610014,40121610001,40121610041,40121610008,40121610005"
40121610004,"40121610040,40121610007,40121610006,40121610032,40121610008,40121610005"
40121610005,"40121610004,40121610001,40121610015,40121610032,40121610008,40121610003"
40121610006,"40121610032,40121610004,40121610007"
40121610007,"40121610040,40121610004,40121610032,40121610006"
40121610008,"40121610011,40121610040,40121610004,40121610045,40121610036,40121610005,40121610003"
40121610011,"40121610046,40121610014,40121610049,40121610036,40121610008,40121610003"
40121610014,"40121610011,40121610046,40121610042,40121610041,40121610003"
40121610015,"40121610032,40121610001,40121610005"
40121610019,"40121610041,40121610032,40121610029,40121610051,40121610033"
40121610020,"40077390008,40121610043,40127640015,40077390006,40005030014,40121610035,40121610029,40121610038,40121610033"
40121610021,"40121610053,40121610048,40121610049,40063320032,40121610036,40121610023,40063320018"
40121610023,"40121610053,40121610021,40029150004,40063320032,40121610039,40005030010"
40121610026,"40121610031,40121610027,40121610044,40121610042,40077390003,40121610034,40121610051,40121610030"
40121610027,"40121610031,40121610026,40091460205,40121610044,40061310023,40091460203"
40121610028,"40121610031,40121610042,40091460201,40091460307,40121610030,40121610037"
40121610029,"40121610043,40121610019,40121610047,40121610032,40121610020,40121610033"
40121610030,"40121610031,40121610028,40121610026,40121610042"
40121610031,"40121610027,40121610026,40121610028,40121610030,40091460203"
40121610032,"40121610047,40121610019,40121610040,40121610004,40121610015,40121610007,40121610041,40121610006,40121610029,40121610005"
40121610033,"40121610019,40121610035,40121610034,40121610029,40121610020,40121610051"
40121610034,"40077390003,40121610026,40121610035,40077390005,40121610051,40077390006,40121610033"
40121610035,"40121610020,40077390006,40121610034,40121610033"
40121610036,"40121610011,40121610040,40121610053,40121610021,40121610049,40121610045,40121610008"
40121610037,"40121610046,40091460310,40121610042,40121610048,40121610049,40121610028,40091460307"
40121610038,"40121610020,40121610043,40005030014"
40121610039,"40121610053,40121610043,40121610047,40121610023,40005030010"
40121610040,"40121610047,40121610036,40121610032,40121610008,40121610053,40121610004,40121610007,40121610045"
40121610041,"40121610042,40121610001,40121610014,40121610019,40121610032,40121610051,40121610003"
40121610042,"40121610046,40121610026,40121610028,40121610014,40121610041,40121610051,40121610030,40121610037"
40121610043,"40121610047,40005030013,40121610020,40005030014,40121610038,40121610029,40121610039,40005030010"
40121610044,"40077390003,40121610027,40121610026,40061310023,40061310032,40121610052"
40121610045,"40121610040,40121610008,40121610036"
40121610046,"40121610011,40121610042,40121610014,40121610049,40121610037"
40121610047,"40121610040,40121610053,40121610043,40121610032,40121610029,40121610039"
40121610048,"40091460310,40063320022,40121610021,40121610049,40121610037,40063320018"
40121610049,"40121610011,40121610046,40121610048,40121610021,40121610036,40121610037"
40121610051,"40121610042,40121610026,40121610019,40121610034,40121610041,40121610033"
40121610052,"40061310032,40121610044,40061310023"
40121610053,"40121610040,40121610021,40121610047,40121610036,40121610039,40121610023"
40123620013,"40123620022,40123620031,40123620053,40123620016"
40123620016,"40123620055,40123620031,40123620061,40123620058,40123620013,40123620053,40123620065"
40123620022,"40123620025,40123620031,40123620053,40123620013"
40123620025,"40123620056,40123620052,40123620064,40123620060,40123620053,40123620022"
40123620031,"40123620066,40123620058,40123620016,40123620052,40123620013,40123620062,40123620022"
40123620051,"40063320019,40063320034,40123620056,40123620064,40133670015,40063320030"
40123620052,"40123620025,40123620031,40123620066,40123620060"
40123620053,"40123620061,40123620064,40123620016,40123620025,40123620013,40123620022"
40123620054,"40029150009,40069350010,40123620055,40069350009,40123620063,40123620065"
40123620055,"40123620058,40123620016,40123620054,40123620063,40123620065"
40123620056,"40123620060,40123620064,40133670015,40123620025,40123620051"
40123620058,"40123620055,40123620031,40123620016,40123620067,40123620062"
40123620059,"40123620066,40087440001,40049250025,40125630041,40125630042,40049250024,40133670014,40123620067,40123620062"
40123620060,"40123620066,40123620056,40123620052,40133670014,40123620025,40133670015"
40123620061,"40123620016,40123620064,40123620053,40029150003,40029150002,40123620065"
40123620062,"40123620066,40123620031,40123620058,40123620059,40123620067"
40123620063,"40099500017,40069350008,40099500018,40123620054,40069350009,40099500009,40123620055,40049250024,40123620067"
40123620064,"40063320034,40123620051,40123620061,40029150003,40123620056,40123620025,40123620053"
40123620065,"40029150009,40123620055,40123620061,40123620016,40123620054,40029150002"
40123620066,"40123620031,40123620060,40123620052,40123620059,40133670014,40123620062"
40123620067,"40049250024,40123620058,40123620059,40123620062,40123620063"
40125630001,"40125630030,40125630026,40125630003,40125630021,40125630018,40125630033,40133670020,40133670022"
40125630002,"40125630006,40125630026,40125630003,40125630009"
40125630003,"40125630018,40125630006,40125630015,40125630001,40125630012,40125630002"
40125630006,"40125630003,40125630012,40125630007,40125630009,40125630002"
40125630007,"40125630012,40125630006,40125630009"
40125630009,"40125630026,40125630011,40125630012,40125630031,40125630002,40125630024,40125630006,40125630007"
40125630011,"40125630018,40125630024,40125630013,40125630012,40125630009,40125630021"
40125630012,"40125630003,40125630006,40125630011,40125630015,40125630013,40125630007,40125630009"
40125630013,"40125630018,40125630012,40125630011,40125630015"
40125630015,"40125630018,40125630012,40125630003,40125630013"
40125630018,"40125630003,40125630011,40125630013,40125630015,40125630001,40125630021"
40125630021,"40125630018,40125630024,40125630011,40133670020,40125630001"
40125630022,"40125630027,40125630026,40027140049,40125630025,40027140065,40027140064,40125630029"
40125630024,"40125630011,40107540101,40081410021,40125630009,40125630031,40125630021,40081410016,40133670020,40133670035,40081410019"
40125630025,"40125630026,40125630031,40027140064,40125630022"
40125630026,"40125630001,40125630022,40125630025,40125630031,40125630009,40125630002,40125630029"
40125630027,"40125630037,40125630022,40027140049,40027140038,40125630029"
40125630029,"40125630030,40125630027,40125630026,40125630037,40125630022"
40125630030,"40125630040,40125630033,40125630038,40125630001,40125630029"
40125630031,"40125630026,40125630025,40125630009,40081410015,40125630024,40081410016,40109550068,40109550067"
40125630033,"40125630030,40125630040,40125630001,40133670024,40133670022"
40125630037,"40027140038,40027140034,40125630041,40027140029,40125630029,40125630027,40125630042,40125630038"
40125630038,"40125630030,40125630041,40125630037,40125630040"
40125630040,"40125630030,40125630033,40133670012,40125630038,40133670014,40125630041,40133670024"
40125630041,"40125630040,40125630042,40125630037,40125630038,40123620059,40133670014"
40125630042,"40087440001,40125630037,40123620059,40087440002,40027140034,40125630041"
40127640001,"40127640004,40640002,40640007,40127640010,40127640003,40127640015,40127640008"
40127640003,"40127640004,40640002,40127640011,40023120318,40127640001"
40127640004,"40127640011,40127640008,40127640001,40127640003"
40127640008,"40127640004,40127640011,40127640014,40127640010,40127640009,40127640001"
40127640009,"40127640015,40089450028,40127640008,40127640017,40089450027,40079400304,40127640014,40127640010"
40127640010,"40127640015,40127640009,40127640008,40127640001"
40127640011,"40127640004,40127640014,40127640003,40023120319,40127640012,40127640008,40023120318"
40127640012,"40023120319,40127640014,40089450037,40127640011"
40127640014,"40127640011,40089450038,40089450037,40089450028,40127640009,40127640012,40127640008"
40127640015,"40077390009,40121610020,40127640001,40127640017,40640007,40127640010,40077390008,40127640009,40005030014"
40127640017,"40077390009,40079400304,40079400302,40127640015,40127640009"
40129650101,"40129650102,40129650303,40129650103,40009050343,40129650301"
40129650102,"40009050232,40129650201,40009050330,40129650103,40009050343,40129650101"
40129650103,"40129650102,40129650303,40129650201,40129650202,40129650101"
40129650201,"40009050232,40039200026,40129650203,40009050231,40129650102,40129650202,40129650103"
40129650202,"40129650203,40129650303,40129650201,40129650302,40129650103"
40129650203,"40039200026,40129650201,40045230009,40129650202,40043220004,40043220003,40129650302,40045230001"
40129650301,"40129650302,40129650303,40129650101"
40129650302,"40129650203,40129650303,40129650202,40129650301,40045230001"
40129650303,"40129650302,40129650202,40129650103,40129650301,40129650101"
40131660001,"40131660004,40131660002,40131660008,40131660018"
40131660002,"40131660003,40131660001,40131660004,40131660008,40131660007"
40131660003,"40131660005,40131660020,40131660004,40131660002,40131660007"
40131660004,"40131660003,40131660018,40131660002,40131660001,40131660013"
40131660005,"40131660019,40131660003,40131660020,40131660013"
40131660006,"40143720756,40143720502,40131660031,40131660032,40131660029,40131660030"
40131660007,"40131660003,40131660014,40131660120,40131660020,40131660029,40131660002,40131660008"
40131660008,"40131660014,40131660001,40131660002,40131660009,40131660007"
40131660009,"40131660014,40131660033,40131660032,40131660116,40131660017,40131660008,40131660018"
40131660010,"40143720042,40131660110,40131660128,40131660025,40145730101,40143720023,40143720043,40131660021"
40131660011,"40097490011,40131660015,40131660023,40131660022,40131660017,40131660018"
40131660012,"40131660019,40131660013,40097490020,40131660022"
40131660013,"40131660005,40131660022,40131660012,40131660004,40131660018"
40131660014,"40131660029,40131660009,40131660008,40131660007"
40131660015,"40131660023,40131660011,40131660116,40131660017,40131660024,40147740077"
40131660017,"40131660015,40131660011,40131660116,40131660009,40131660018"
40131660018,"40131660011,40131660022,40131660001,40131660004,40131660017,40131660009,40131660013"
40131660019,"40131660026,40131660005,40097490020,40131660020,40131660128,40097490022,40131660012"
40131660020,"40131660003,40131660110,40131660005,40131660128,40131660120,40131660019,40131660007"
40131660021,"40131660110,40143720023,40131660010,40143720750,40131660130,40131660030"
40131660022,"40097490011,40131660018,40131660011,40097490020,40131660012,40131660013"
40131660023,"40097490011,40035180810,40105530103,40131660024,40035180520,40131660015,40131660011,40097490012"
40131660024,"40131660015,40131660023,40105530102,40105530101,40147740077,40147740076"
40131660025,"40131660010,40143720043,40143720023"
40131660026,"40097490022,40131660128,40131660027,40145730102,40097490024,40131660019"
40131660027,"40097490024,40131660026,40145730203,40145730102"
40131660029,"40131660014,40131660120,40131660006,40131660032,40131660030,40131660007"
40131660030,"40131660110,40131660031,40131660120,40131660006,40131660029,40131660130,40131660021"
40131660031,"40131660030,40131660130,40131660006,40143720755"
40131660032,"40143720502,40143720503,40131660033,40131660006,40131660029,40131660009"
40131660033,"40131660116,40143720503,40131660009,40131660032"
40131660110,"40131660120,40131660128,40131660020,40131660010,40131660030,40131660021"
40131660116,"40131660015,40143720503,40131660033,40131660017,40131660009,40147740077"
40131660120,"40131660110,40131660020,40131660029,40131660030,40131660007"
40131660128,"40131660110,40131660026,40131660020,40145730101,40145730102,40131660019,40131660010"
40131660130,"40131660031,40143720757,40143720750,40131660030,40131660021"
40133670010,"40133670023,40133670032,40133670014,40133670033,40133670024,40133670022"
40133670012,"40125630040,40133670024,40133670025,40133670014"
40133670014,"40123620066,40133670010,40133670012,40123620059,40133670033,40125630041,40133670025,40125630040,40133670015,40123620060,40133670024"
40133670015,"40063320019,40123620056,40133670014,40123620060,40133670033,40123620051,40063320012"
40133670020,"40125630024,40125630001,40133670035,40133670022,40125630021"
40133670022,"40133670023,40125630033,40133670010,40133670020,40133670035,40133670024,40125630001"
40133670023,"40133670035,40133670010,40133670022,40133670032"
40133670024,"40125630040,40125630033,40133670010,40133670012,40133670014,40133670022,40133670025"
40133670025,"40133670024,40133670012,40133670014"
40133670030,"40107540102,40133670032,40133670035,40107540207,40107540101,40107540210"
40133670032,"40133670023,40133670034,40133670010,40133670035,40063320020,40133670033,40133670030"
40133670033,"40133670034,40133670010,40133670015,40133670032,40133670014,40063320012"
40133670034,"40133670033,40063320020,40133670032,40063320012"
40133670035,"40125630024,40133670022,40133670032,40133670020,40133670023,40107540101,40133670030"
40135680101,"40135680306,40135680305,40135680103,40135680102,40135680104,40135680106"
40135680102,"40135680103,40135680101,40079400105,40135680105,40135680104,40079400104"
40135680103,"40135680305,40135680101,40135680102,40079400104,40135680310"
40135680104,"40135680106,40135680101,40135680105,40135680102"
40135680105,"40135680104,40135680106,40135680102,40135680309"
40135680106,"40135680306,40135680101,40135680105,40135680104,40135680309"
40135680201,"40135680209,40135680202,40135680210,40135680203,40135680208"
40135680202,"40135680203,40135680201,40135680206,40135680208,40135680207"
40135680203,"40135680204,40061310011,40135680209,40135680202,40135680201,40135680206,40061310031"
40135680204,"40135680304,40135680203,40135680206,40135680205,40061310031"
40135680205,"40135680204,40135680302,40135680303,40135680206"
40135680206,"40135680204,40135680307,40135680302,40135680207,40135680202,40135680203,40135680205"
40135680207,"40135680307,40001010002,40135680308,40135680202,40135680206,40135680208,40021110009"
40135680208,"40135680202,40135680210,40135680201,40135680207,40021110009"
40135680209,"40061310011,40135680210,40101510058,40101510060,40135680203,40135680201"
40135680210,"40135680209,40021110010,40101510044,40101510058,40135680201,40135680208,40021110009"
40135680301,"40135680307,40135680305,40135680303,40135680302"
40135680302,"40135680307,40135680303,40135680301,40135680206,40135680205"
40135680303,"40135680302,40135680305,40135680301,40135680304,40135680310,40135680205"
40135680304,"40135680204,40135680303,40079400101,40135680310,40061310031"
40135680305,"40135680306,40135680103,40135680303,40135680101,40135680301,40135680310"
40135680306,"40135680307,40135680305,40135680101,40135680308,40135680106,40135680309"
40135680307,"40135680302,40135680306,40135680301,40135680308,40135680206,40135680207"
40135680308,"40135680307,40135680306,40001010001,40001010002,40135680207,40135680309"
40135680309,"40135680306,40001010001,40135680308,40135680105,40135680106,40001010011"
40135680310,"40135680305,40135680103,40135680303,40079400103,40079400101,40135680304"
40137690001,"40137690019,40137690050,40137690004,40137690057,40137690003"
40137690003,"40137690001,40137690019,40137690004"
40137690004,"40137690016,40137690008,40137690012,40137690001,40137690057,40137690003"
40137690008,"40137690013,40137690004,40137690057,40137690012"
40137690012,"40137690016,40137690013,40137690008,40137690014,40137690004"
40137690013,"40137690008,40137690012,40137690061,40137690015,40137690057"
40137690014,"40137690016,40137690063,40137690062,40137690012,40137690061,40137690015"
40137690015,"40137690061,40137690014,40137690013"
40137690016,"40137690019,40137690063,40137690012,40137690014,40137690004"
40137690019,"40137690016,40137690060,40137690003,40137690001,40137690052"
40137690032,"40137690049,40137690054,40137690050,40137690033,40051260026,40051260036"
40137690033,"40137690032,40137690054,40137690053,40137690050"
40137690041,"40067340004,40137690062,40137690059,40137690061,40137690057"
40137690049,"40137690051,40137690032,40137690060,40137690063,40137690050,40051260036,40137690052"
40137690050,"40137690032,40137690049,40137690033,40137690001,40137690053,40137690057,40137690052"
40137690051,"40137690049,40137690063,40031160049,40051260036,40031160040"
40137690052,"40137690019,40137690049,40137690050"
40137690053,"40137690033,40137690054,40137690057,40137690050"
40137690054,"40137690032,40137690055,40137690033,40137690053,40051260026,40137690057,40137690056"
40137690055,"40049250009,40137690054,40049250003,40051260026,40049250013,40137690056"
40137690056,"40137690054,40019100051,40137690059,40137690055,40137690057,40137690058,40049250013"
40137690057,"40137690054,40137690050,40137690013,40137690008,40137690001,40137690053,40137690004,40137690061,40137690041,40137690056"
40137690058,"40137690059,40019100051,40137690056"
40137690059,"40067340009,40019100052,40067340004,40137690058,40137690041,40137690056"
40137690060,"40137690019,40137690049,40137690063"
40137690061,"40137690013,40137690062,40137690014,40137690015,40137690057,40137690041"
40137690062,"40067340004,40067340003,40033170005,40137690063,40137690061,40137690014,40033170001,40033170007,40033170003,40137690041"
40137690063,"40137690016,40137690051,40137690049,40137690062,40031160049,40137690060,40137690014,40033170001"
40139700101,"40139700102,40139700107,40139700104,40007040033,40139700202,40139700201"
40139700102,"40139700202,40139700101,40139700201"
40139700104,"40007040033,40139700101"
40139700107,"40007040033,40139700202,40139700101,40007040031"
40139700201,"40139700102,40139700305,40139700101,40139700202,40139700205"
40139700202,"40139700102,40139700305,40139700107,40139700101,40139700201,40139700304"
40139700205,"40139700305,40139700302,40139700201,40139700304"
40139700302,"40025130006,40139700303,40139700205,40139700304"
40139700303,"40139700302,40025130007,40139700304"
40139700304,"40139700305,40139700303,40139700202,40139700205,40139700302"
40139700305,"40139700202,40139700205,40139700201,40139700304"
40141710001,"40141710006,40141710012,40141710002,40141710004"
40141710002,"40141710009,40141710003,40141710006,40141710001,40141710004"
40141710003,"40141710002,40141710004,40141710009,40065330019,40141710010"
40141710004,"40141710002,40141710012,40141710003,40141710001,40141710010"
40141710006,"40031160046,40141710002,40141710007,40141710001,40031160045,40141710012,40031160041,40141710009,40033170003"
40141710007,"40033170010,40033170008,40141710006,40141710009,40033170003"
40141710009,"40141710002,40141710007,40141710003,40141710006,40065330019"
40141710010,"40065330021,40141710012,40075380014,40141710003,40065330019,40141710004"
40141710012,"40031160041,40075380014,40141710006,40141710001,40141710004,40141710010"
40143720007,"40143720013,40720006,40113570202"
40143720010,"40143720011,40720006,40143720017,40143720015,40143720013,40143720016"
40143720011,"40143720012,40143720010,40720008,40143720017"
40143720012,"40143720174,40143720019,40143720011,40143720024,40143720175,40720008,40143720020"
40143720013,"40143720010,40720006,40143720014,40143720015,40143720007,40113570202"
40143720014,"40143720140,40143720030,40143720013,40143720015,40113570202"
40143720015,"40143720031,40143720010,40143720030,40143720014,40143720013,40143720016"
40143720016,"40143720031,40143720010,40143720017,40143720018,40143720015"
40143720017,"40143720011,40143720010,40143720018,40143720016,40143720020"
40143720018,"40143720032,40143720034,40143720017,40143720016,40143720033,40143720020"
40143720019,"40143720174,40143720034,40143720025,40143720012,40143720035,40143720020"
40143720020,"40143720019,40143720034,40143720017,40143720018,40143720012"
40143720021,"40143720023,40143720758,40143720752,40143720753,40720551,40720003,40720008"
40143720022,"40143720070,40143720043,40143720041,40143720023"
40143720023,"40131660010,40143720750,40131660025,40143720024,40143720029,40143720021,40143720022,40143720043,40143720753,40720008,40131660021"
40143720024,"40143720029,40143720026,40143720023,40143720027,40143720025,40143720028,40143720175,40143720012,40720008"
40143720025,"40143720019,40143720026,40143720024,40143720036,40143720035"
40143720026,"40143720025,40143720024,40143720036,40143720027"
40143720027,"40143720038,40143720024,40143720026,40143720028"
40143720028,"40143720038,40143720029,40143720024,40143720027"
40143720029,"40143720039,40143720024,40143720028,40143720023,40143720040,40143720041"
