,GEOID20,NAME,NAME20,CON20D,CON20R,STATEFP20,VAP20,2MOREVAP20,BVAP20,HISP20
7272,42011001487,SOUTH HEIDELBERG PRECINCT 03,SOUTH HEIDELBERG PRECINCT 03,399.0,669.0,42.0,1728.0,45.0,99.0,147.0
7273,42017002350,SPRINGFIELD DISTRICT EAST,SPRINGFIELD DISTRICT EAST,537.0,639.0,42.0,1385.0,33.0,3.0,31.0
7274,42017002540,UPPER SOUTHAMPTON DISTRICT SOUTH DIVISION 02,UPPER SOUTHAMPTON DISTRICT SOUTH DIVISION 02,431.0,665.0,42.0,1327.0,35.0,16.0,71.0
7275,42043000763,LOWER PAXTON DISTRICT 23,LOWER PAXTON DISTRICT 23,601.0,641.0,42.0,1454.0,36.0,151.0,53.0
7276,42133000490,LOWER CHANCEFORD DISTRICT 02,LOWER CHANCEFORD DISTRICT 02,153.0,664.0,42.0,1361.0,19.0,1.0,14.0
7277,42055000270,GUILFORD DISTRICT 04,GUILFORD DISTRICT 04,117.0,642.0,42.0,1046.0,16.0,11.0,77.0
7278,42017001830,NEW BRITAIN,NEW BRITAIN,838.0,645.0,42.0,2431.0,38.0,92.0,138.0
7279,42027000605,SPRING DISTRICT EAST,SPRING DISTRICT EAST,329.0,662.0,42.0,1376.0,30.0,11.0,48.0
7280,42077001460,WHITEHALL DISTRICT 11,WHITEHALL DISTRICT 11,601.0,710.0,42.0,1915.0,33.0,91.0,326.0
7281,42025000428,TOWAMENSING DISTRICT SOUTH DISTRICT 01,TOWAMENSING DISTRICT SOUTH DISTRICT 01,235.0,677.0,42.0,1297.0,24.0,3.0,35.0
7282,42011000399,EXETER PRECINCT 10,EXETER PRECINCT 10,470.0,673.0,42.0,1762.0,46.0,67.0,190.0
7283,42095000940,NORTHAMPTON WARD 01,NORTHAMPTON WARD 01,589.0,694.0,42.0,1807.0,38.0,32.0,174.0
7284,42029000338,EAST MARLBOROUGH DISTRICT SOUTH,EAST MARLBOROUGH DISTRICT SOUTH,890.0,591.0,42.0,1774.0,51.0,28.0,134.0
7285,42029001828,WEST WHITELAND PRECINCT 05,WEST WHITELAND PRECINCT 05,1059.0,606.0,42.0,1842.0,51.0,47.0,96.0
7286,42027000230,FERGUSON DISTRICT WEST,FERGUSON DISTRICT WEST,484.0,659.0,42.0,1267.0,52.0,6.0,20.0
7287,42049000950,HARBORCREEK DISTRICT 01,HARBORCREEK DISTRICT 01,773.0,716.0,42.0,1934.0,42.0,31.0,48.0
7288,42071001735,STRASBURG DISTRICT 01,STRASBURG DISTRICT 01,398.0,633.0,42.0,1328.0,30.0,10.0,106.0
7289,42081000660,WASHINGTON,WASHINGTON,127.0,696.0,42.0,1287.0,17.0,6.0,13.0
7290,42017001810,NEW BRITAIN DISTRICT SOUTH DIVISION 02,NEW BRITAIN DISTRICT SOUTH DIVISION 02,732.0,634.0,42.0,1586.0,47.0,20.0,76.0
7291,42017001290,LOWER MAKEFIELD DISTRICT NORTH DIVISION 04,LOWER MAKEFIELD DISTRICT NORTH DIVISION 04,893.0,633.0,42.0,1613.0,25.0,20.0,72.0
7292,42071001572,NEW HOLLAND DISTRICT 01,NEW HOLLAND DISTRICT 01,345.0,658.0,42.0,1551.0,49.0,45.0,203.0
7293,42129001270,LOWER BURRELL WARD 01 PRECINCT 02,LOWER BURRELL WARD 01 PRECINCT 02,550.0,763.0,42.0,1769.0,37.0,22.0,34.0
7294,42011000310,DOUGLASS DISTRICT 01,DOUGLASS DISTRICT 01,481.0,652.0,42.0,1623.0,51.0,99.0,48.0
7295,42019000770,WORTH,WORTH,237.0,671.0,42.0,1160.0,21.0,3.0,18.0
7296,42045003078,UPPER CHICHESTER WARD 04 DISTRICT 02,UPPER CHICHESTER WARD 04 DISTRICT 02,502.0,621.0,42.0,1492.0,37.0,103.0,96.0
7297,42057000100,TODD,TODD,137.0,669.0,42.0,1254.0,34.0,29.0,17.0
7298,42041000202,EAST PENNSBORO DISTRICT 08,EAST PENNSBORO DISTRICT 08,546.0,658.0,42.0,1579.0,37.0,55.0,68.0
7299,42079000310,DURYEA WARD 02,DURYEA WARD 02,634.0,766.0,42.0,1939.0,38.0,18.0,74.0
7300,42007000630,DARLINGTON,DARLINGTON,247.0,693.0,42.0,1465.0,41.0,5.0,16.0
7301,42107001260,RYAN,RYAN,245.0,710.0,42.0,2366.0,23.0,686.0,192.0
7302,42029000300,EAST GOSHEN PRECINCT 04,EAST GOSHEN PRECINCT 04,1170.0,615.0,42.0,2676.0,97.0,184.0,226.0
7303,42029001450,WEST BRADFORD PRECINCT 03,WEST BRADFORD PRECINCT 03,1029.0,605.0,42.0,1877.0,64.0,35.0,61.0
7304,42077001030,SALISBURY WARD 01,SALISBURY WARD 01,699.0,690.0,42.0,2066.0,29.0,60.0,466.0
7305,42071000040,BART,BART,167.0,683.0,42.0,2025.0,32.0,12.0,71.0
7306,42001000380,MOUNT JOY DISTRICT 01,MOUNT JOY DISTRICT 01,460.0,653.0,42.0,1497.0,45.0,20.0,78.0
7307,42011000056,AMITY DISTRICT 05,AMITY DISTRICT 05,461.0,645.0,42.0,1653.0,58.0,82.0,70.0
7308,42011001576,SPRING DISTRICT 11,SPRING DISTRICT 11,563.0,651.0,42.0,1515.0,41.0,37.0,144.0
7309,42095001280,WILLIAMS DISTRICT EASTERN,WILLIAMS DISTRICT EASTERN,485.0,671.0,42.0,1496.0,31.0,47.0,80.0
7310,42133000830,SPRING GARDEN WARD 03,SPRING GARDEN WARD 03,879.0,639.0,42.0,1969.0,43.0,65.0,128.0
7311,42069000100,BENTON,BENTON,446.0,707.0,42.0,1410.0,34.0,1.0,36.0
7312,42025000367,PENN FOREST DISTRICT SOUTH WEST,PENN FOREST DISTRICT SOUTH WEST,390.0,670.0,42.0,1366.0,41.0,16.0,81.0
7313,4200300E342,ROBINSON DISTRICT 01,ROBINSON DISTRICT 01,644.0,724.0,42.0,1727.0,57.0,43.0,31.0
7314,42017001690,MIDDLETOWN DISTRICT UPPER DIVISION 05,MIDDLETOWN DISTRICT UPPER DIVISION 05,1036.0,654.0,42.0,1839.0,44.0,38.0,73.0
7315,42123000060,CONEWANGO PRECINCT 01,CONEWANGO PRECINCT 01,410.0,658.0,42.0,1722.0,42.0,15.0,28.0
7316,42133000360,HANOVER WARD 04,HANOVER WARD 04,471.0,677.0,42.0,2515.0,65.0,95.0,493.0
7317,42133000546,MANCHESTER DISTRICT 07,MANCHESTER DISTRICT 07,701.0,657.0,42.0,2122.0,54.0,97.0,202.0
7318,42045002620,RIDLEY WARD 08 PRECINCT 01,RIDLEY WARD 08 PRECINCT 01,522.0,648.0,42.0,1437.0,41.0,29.0,49.0
7319,42071001380,MANOR DISTRICT INDIANTOWN,MANOR DISTRICT INDIANTOWN,243.0,646.0,42.0,1149.0,32.0,1.0,58.0
7320,42041000440,MECHANICSBURG WARD 02 PRECINCT 02,MECHANICSBURG WARD 02 PRECINCT 02,520.0,661.0,42.0,1495.0,26.0,26.0,39.0
7321,42003003410,MCCANDLESS WARD 06 DISTRICT 03,MCCANDLESS WARD 06 DISTRICT 03,902.0,657.0,42.0,1886.0,25.0,41.0,42.0
7322,42091001040,HATFIELD,HATFIELD,997.0,701.0,42.0,2713.0,62.0,148.0,343.0
7323,42095000210,BETHLEHEM WARD 14 DISTRICT 02,BETHLEHEM WARD 14 DISTRICT 02,993.0,655.0,42.0,2024.0,37.0,52.0,210.0
7324,42029000480,EASTTOWN DISTRICT 02,EASTTOWN DISTRICT 02,913.0,542.0,42.0,1595.0,28.0,18.0,62.0
7325,42077000780,EMMAUS DISTRICT 03,EMMAUS DISTRICT 03,644.0,675.0,42.0,2116.0,65.0,47.0,289.0
7326,42071000262,EAST COCALICO DISTRICT SWARTZVILLE,EAST COCALICO DISTRICT SWARTZVILLE,392.0,629.0,42.0,1334.0,23.0,17.0,41.0
7327,42069001300,Scott District 02,Scott District 02,642.0,786.0,42.0,1824.0,29.0,8.0,49.0
7328,42067000020,DELAWARE,DELAWARE,152.0,672.0,42.0,1202.0,22.0,6.0,25.0
7329,42007000530,CENTER DISTRICT 05,CENTER DISTRICT 05,499.0,755.0,42.0,1617.0,47.0,62.0,43.0
7330,42117000210,LAWRENCE,LAWRENCE,138.0,667.0,42.0,1282.0,39.0,10.0,11.0
7331,42027000380,PATTON DISTRICT NORTH DIVISION 01,PATTON DISTRICT NORTH DIVISION 01,1306.0,608.0,42.0,3804.0,116.0,185.0,200.0
7332,42087000120,GRANVILLE DISTRICT EAST,GRANVILLE DISTRICT EAST,162.0,672.0,42.0,1395.0,39.0,5.0,33.0
7333,42017001430,LOWER SOUTHAMPTON DISTRICT EAST DIVISION 04,LOWER SOUTHAMPTON DISTRICT EAST DIVISION 04,589.0,680.0,42.0,1576.0,40.0,32.0,116.0
7334,42079000580,FRANKLIN,FRANKLIN,333.0,696.0,42.0,1391.0,46.0,0.0,30.0
7335,42081000600,SOUTH WILLIAMSPORT WARD 01,SOUTH WILLIAMSPORT WARD 01,338.0,677.0,42.0,1587.0,55.0,35.0,24.0
7336,42115000150,GREAT BEND,GREAT BEND,251.0,670.0,42.0,1357.0,36.0,11.0,61.0
7337,42017002360,SPRINGFIELD DISTRICT MIDDLE,SPRINGFIELD DISTRICT MIDDLE,503.0,636.0,42.0,1484.0,45.0,10.0,49.0
7338,42091003300,UPPER MERION DISTRICT BELMONT DIVISION 04,UPPER MERION DISTRICT BELMONT DIVISION 04,1279.0,669.0,42.0,2542.0,72.0,185.0,129.0
7339,42085000425,HERMITAGE DISTRICT SE DIVISION 02,HERMITAGE DISTRICT SE DIVISION 02,460.0,693.0,42.0,1326.0,27.0,37.0,15.0
7340,42125000550,CHARTIERS DISTRICT 03,CHARTIERS DISTRICT 03,490.0,729.0,42.0,1810.0,29.0,36.0,20.0
7341,42095000990,PALMER DISTRICT MIDDLE DIVISION 01,PALMER DISTRICT MIDDLE DIVISION 01,648.0,683.0,42.0,1728.0,24.0,77.0,227.0
7342,42007001280,NEW SEWICKLEY DISTRICT UNIONVILLE,NEW SEWICKLEY DISTRICT UNIONVILLE,282.0,721.0,42.0,1285.0,34.0,3.0,10.0
7343,42043001313,UPPER PAXTON DISTRICT 02,UPPER PAXTON DISTRICT 02,164.0,688.0,42.0,1539.0,27.0,17.0,27.0
7344,42091002950,TELFORD,TELFORD,692.0,680.0,42.0,2119.0,92.0,91.0,365.0
7345,42085000050,EAST LACKAWANNOCK,EAST LACKAWANNOCK,234.0,694.0,42.0,1324.0,23.0,8.0,13.0
7346,42011001680,UPPER TULPEHOCKEN DISTRICT 01,UPPER TULPEHOCKEN DISTRICT 01,196.0,712.0,42.0,1443.0,26.0,5.0,82.0
7347,42007000405,BIG BEAVER,BIG BEAVER,359.0,762.0,42.0,1559.0,53.0,13.0,13.0
7348,42129000450,EAST HUNTINGDON DISTRICT WHITES,EAST HUNTINGDON DISTRICT WHITES,268.0,736.0,42.0,1487.0,24.0,7.0,13.0
7349,42041000110,CARLISLE WARD 03 PRECINCT 03,CARLISLE WARD 03 PRECINCT 03,948.0,623.0,42.0,1836.0,29.0,36.0,83.0
7350,42041000360,LOWER ALLEN PRECINCT 03,LOWER ALLEN PRECINCT 03,733.0,676.0,42.0,5137.0,83.0,1219.0,518.0
7351,42043000835,MIDDLE PAXTON DISTRICT 01,MIDDLE PAXTON DISTRICT 01,329.0,701.0,42.0,1218.0,29.0,5.0,29.0
7352,42107000480,HEGINS DISTRICT WEST,HEGINS DISTRICT WEST,204.0,694.0,42.0,1392.0,15.0,5.0,20.0
7353,42027000320,LIBERTY,LIBERTY,224.0,711.0,42.0,1496.0,28.0,0.0,12.0
7354,42051000692,PERRY DISTRICT 01,PERRY DISTRICT 01,417.0,751.0,42.0,1948.0,52.0,29.0,35.0
7355,42081000340,LYCOMING,LYCOMING,187.0,678.0,42.0,1223.0,32.0,10.0,28.0
7356,42041000191,EAST PENNSBORO DISTRICT 05,EAST PENNSBORO DISTRICT 05,483.0,670.0,42.0,1901.0,87.0,69.0,176.0
7357,42123000351,WARREN WARD EAST,WARREN WARD EAST,438.0,693.0,42.0,1919.0,96.0,10.0,31.0
7358,42107000305,EAST UNION,EAST UNION,240.0,733.0,42.0,1352.0,22.0,11.0,113.0
7359,42045000174,CHADDS FORD DISTRICT NORTHEAST,CHADDS FORD DISTRICT NORTHEAST,688.0,610.0,42.0,1589.0,46.0,35.0,106.0
7360,42037000375,GREENWOOD,GREENWOOD,262.0,720.0,42.0,1495.0,20.0,0.0,20.0
7361,42095000060,BATH,BATH,598.0,690.0,42.0,2121.0,56.0,108.0,369.0
7362,42091002670,ROCKLEDGE,ROCKLEDGE,780.0,778.0,42.0,2106.0,44.0,44.0,95.0
7363,42097000830,TURBOT,TURBOT,278.0,692.0,42.0,1468.0,26.0,8.0,44.0
7364,42071001420,MANOR DISTRICT WEST LANCASTER,MANOR DISTRICT WEST LANCASTER,769.0,657.0,42.0,2483.0,66.0,108.0,564.0
7365,42001000400,MOUNT PLEASANT DISTRICT 02,MOUNT PLEASANT DISTRICT 02,258.0,669.0,42.0,1599.0,37.0,10.0,351.0
7366,42011001775,WYOMISSING DISTRICT 04,WYOMISSING DISTRICT 04,807.0,657.0,42.0,1754.0,29.0,35.0,149.0
7367,42011000340,EARL DISTRICT 02,EARL DISTRICT 02,256.0,672.0,42.0,1410.0,33.0,10.0,46.0
7368,42021000710,JACKSON DISTRICT VINCO,JACKSON DISTRICT VINCO,234.0,758.0,42.0,2816.0,40.0,14.0,32.0
7369,42017001930,NOCKAMIXON DISTRICT NOCKAMIXON,NOCKAMIXON DISTRICT NOCKAMIXON,511.0,668.0,42.0,1499.0,60.0,11.0,72.0
7370,42073000870,SLIPPERY ROCK DISTRICT 01,SLIPPERY ROCK DISTRICT 01,185.0,722.0,42.0,1206.0,39.0,3.0,11.0
7371,42091000960,HATBORO DISTRICT NORTH DIVISION 02,HATBORO DISTRICT NORTH DIVISION 02,1017.0,702.0,42.0,2751.0,87.0,148.0,215.0
7372,42129002230,PENN WARD 03 PRECINCT 02,PENN WARD 03 PRECINCT 02,413.0,721.0,42.0,1285.0,26.0,7.0,21.0
7373,42087000230,LEWISTOWN WARD 06,LEWISTOWN WARD 06,286.0,704.0,42.0,1717.0,43.0,20.0,70.0
7374,42109000230,SPRING,SPRING,107.0,688.0,42.0,1219.0,14.0,6.0,17.0
7375,42043001145,SUSQUEHANNA WARD 02,SUSQUEHANNA WARD 02,1243.0,724.0,42.0,2530.0,71.0,432.0,101.0
7376,42085000550,LIBERTY,LIBERTY,253.0,659.0,42.0,1122.0,30.0,0.0,29.0
7377,42125001450,PETERS DISTRICT C 01,PETERS DISTRICT C 01,434.0,683.0,42.0,1225.0,14.0,5.0,31.0
7378,42049000940,GREENFIELD,GREENFIELD,302.0,736.0,42.0,1467.0,46.0,2.0,22.0
7379,42059000080,CUMBERLAND DISTRICT 04,CUMBERLAND DISTRICT 04,368.0,770.0,42.0,1702.0,49.0,4.0,21.0
7380,42111000130,CONEMAUGH DISTRICT 02,CONEMAUGH DISTRICT 02,223.0,706.0,42.0,1239.0,3.0,3.0,19.0
7381,4200300G325,WEST DEER DISTRICT 08,WEST DEER DISTRICT 08,571.0,742.0,42.0,1507.0,23.0,4.0,19.0
7382,42001000110,CUMBERLAND DISTRICT 01,CUMBERLAND DISTRICT 01,602.0,658.0,42.0,1701.0,56.0,60.0,170.0
7383,42041000400,LOWER FRANKFORD,LOWER FRANKFORD,220.0,693.0,42.0,1397.0,34.0,3.0,23.0
7384,42017002820,WEST ROCKHILL DISTRICT ARGUS,WEST ROCKHILL DISTRICT ARGUS,367.0,690.0,42.0,1501.0,42.0,17.0,31.0
7385,42029000222,EAST CALN DISTRICT 01,EAST CALN DISTRICT 01,1127.0,630.0,42.0,2300.0,52.0,123.0,191.0
7386,42065000145,ELDRED,ELDRED,134.0,669.0,42.0,1037.0,27.0,0.0,5.0
7387,42017002327,SOLEBURY DISTRICT LOWER DISTRICT 02,SOLEBURY DISTRICT LOWER DISTRICT 02,757.0,640.0,42.0,1458.0,33.0,8.0,49.0
7388,42017002640,WARMINSTER DISTRICT 08,WARMINSTER DISTRICT 08,571.0,702.0,42.0,1561.0,32.0,24.0,83.0
7389,42071000500,ELIZABETHTOWN WARD 03 PRECINCT 02,ELIZABETHTOWN WARD 03 PRECINCT 02,466.0,667.0,42.0,1416.0,31.0,22.0,52.0
7390,42041000239,HAMPDEN PRECINCT 05,HAMPDEN PRECINCT 05,699.0,684.0,42.0,2137.0,40.0,57.0,98.0
7391,42051000630,NORTH UNION DISTRICT 01,NORTH UNION DISTRICT 01,464.0,762.0,42.0,2351.0,81.0,100.0,45.0
7392,42099000310,TYRONE,TYRONE,187.0,693.0,42.0,1431.0,38.0,12.0,43.0
7393,42015000500,TROY,TROY,188.0,690.0,42.0,1261.0,9.0,6.0,25.0
7394,42009000210,LIBERTY,LIBERTY,184.0,683.0,42.0,1122.0,17.0,0.0,12.0
7395,42091001829,LOWER POTTSGROVE DISTRICT 03,LOWER POTTSGROVE DISTRICT 03,806.0,691.0,42.0,2033.0,93.0,176.0,126.0
7396,42133001423,YORK WARD 05 PRECINCT 01,YORK WARD 05 PRECINCT 01,544.0,643.0,42.0,1592.0,18.0,71.0,84.0
7397,42125001420,PETERS DISTRICT B 01,PETERS DISTRICT B 01,416.0,687.0,42.0,1262.0,29.0,0.0,51.0
7398,42129002420,SALEM DISTRICT NEW SALEM,SALEM DISTRICT NEW SALEM,408.0,749.0,42.0,1524.0,37.0,20.0,18.0
7399,42017000990,FALLS WARD 01 DISTRICT 01,FALLS WARD 01 DISTRICT 01,750.0,715.0,42.0,2206.0,92.0,49.0,157.0
7400,42005000660,SOUTH BUFFALO DISTRICT WESTERN,SOUTH BUFFALO DISTRICT WESTERN,239.0,710.0,42.0,1124.0,24.0,1.0,8.0
7401,42011000800,OLEY DISTRICT 01,OLEY DISTRICT 01,342.0,699.0,42.0,1414.0,17.0,11.0,39.0
7402,42109000140,MONROE DISTRICT 01,MONROE DISTRICT 01,479.0,688.0,42.0,1559.0,17.0,11.0,84.0
7403,42041000030,CAMP HILL PRECINCT 03,CAMP HILL PRECINCT 03,852.0,659.0,42.0,1751.0,37.0,34.0,72.0
7404,4200300F425,SOUTH FAYETTE DISTRICT 08,SOUTH FAYETTE DISTRICT 08,667.0,698.0,42.0,1486.0,31.0,23.0,32.0
7405,42017001400,LOWER SOUTHAMPTON DISTRICT EAST DIVISION 01,LOWER SOUTHAMPTON DISTRICT EAST DIVISION 01,719.0,712.0,42.0,1731.0,36.0,30.0,45.0
7406,42019000690,SUMMIT DISTRICT NORTH,SUMMIT DISTRICT NORTH,219.0,729.0,42.0,1489.0,41.0,3.0,20.0
7407,42133001419,YORK WARD 04 PRECINCT 03,YORK WARD 04 PRECINCT 03,573.0,669.0,42.0,1704.0,33.0,66.0,73.0
7408,42125000030,AMWELL DISTRICT 02,AMWELL DISTRICT 02,186.0,740.0,42.0,1368.0,27.0,4.0,12.0
7409,42071001190,MANHEIM DISTRICT 06,MANHEIM DISTRICT 06,645.0,624.0,42.0,1612.0,32.0,24.0,112.0
7410,42035000030,BALD EAGLE,BALD EAGLE,293.0,715.0,42.0,1612.0,44.0,13.0,28.0
7411,42025000258,LOWER TOWAMENSING DISTRICT NORTH,LOWER TOWAMENSING DISTRICT NORTH,289.0,701.0,42.0,1475.0,29.0,8.0,58.0
7412,42017001420,LOWER SOUTHAMPTON DISTRICT EAST DIVISION 03,LOWER SOUTHAMPTON DISTRICT EAST DIVISION 03,553.0,698.0,42.0,1566.0,38.0,23.0,91.0
7413,42029000420,EAST WHITELAND PRECINCT 02,EAST WHITELAND PRECINCT 02,1166.0,597.0,42.0,2786.0,68.0,92.0,752.0
7414,42133000850,SPRING GARDEN WARD 05,SPRING GARDEN WARD 05,840.0,686.0,42.0,2014.0,68.0,96.0,210.0
7415,42133000300,GLEN ROCK,GLEN ROCK,394.0,675.0,42.0,1570.0,44.0,41.0,88.0
7416,42111000180,ELK LICK,ELK LICK,149.0,682.0,42.0,1622.0,25.0,0.0,10.0
7417,42049001100,MILLCREEK DISTRICT 01,MILLCREEK DISTRICT 01,719.0,781.0,42.0,1941.0,36.0,34.0,70.0
7418,42071001410,MANOR DISTRICT WASHINGTON BORO,MANOR DISTRICT WASHINGTON BORO,160.0,678.0,42.0,1103.0,8.0,4.0,59.0
7419,42065000095,BROOKVILLE DISTRICT 02,BROOKVILLE DISTRICT 02,221.0,690.0,42.0,1533.0,32.0,4.0,20.0
7420,42091000933,FRANCONIA PRECINCT 07,FRANCONIA PRECINCT 07,551.0,669.0,42.0,1359.0,14.0,26.0,73.0
7421,42091000931,FRANCONIA PRECINCT 06,FRANCONIA PRECINCT 06,449.0,669.0,42.0,1594.0,26.0,17.0,43.0
7422,42129002290,PENN WARD 05 PRECINCT 02,PENN WARD 05 PRECINCT 02,390.0,751.0,42.0,1441.0,38.0,7.0,23.0
7423,42007001005,HOPEWELL DISTRICT 07,HOPEWELL DISTRICT 07,581.0,777.0,42.0,1595.0,23.0,17.0,37.0
7424,42027000090,BOGGS DISTRICT WEST,BOGGS DISTRICT WEST,209.0,706.0,42.0,1328.0,29.0,5.0,15.0
7425,42003004245,MOON DISTRICT 02,MOON DISTRICT 02,750.0,754.0,42.0,1886.0,53.0,32.0,60.0
7426,42029001060,SCHUYLKILL PRECINCT 04,SCHUYLKILL PRECINCT 04,939.0,611.0,42.0,1655.0,41.0,33.0,47.0
7427,42091000860,EAST NORRITON DISTRICT 01 DIVISION 03,EAST NORRITON DISTRICT 01 DIVISION 03,805.0,713.0,42.0,1768.0,36.0,130.0,82.0
7428,42069001280,ROARING BROOK,ROARING BROOK,654.0,749.0,42.0,1722.0,32.0,11.0,42.0
7429,42041000175,EAST PENNSBORO DISTRICT 01,EAST PENNSBORO DISTRICT 01,581.0,673.0,42.0,1426.0,48.0,10.0,52.0
7430,42095000760,LOWER MOUNT BETHEL DISTRICT UPPER,LOWER MOUNT BETHEL DISTRICT UPPER,358.0,734.0,42.0,816.0,31.0,11.0,43.0
7431,42095000665,HANOVER DISTRICT 04,HANOVER DISTRICT 04,769.0,670.0,42.0,1776.0,41.0,41.0,180.0
7432,42091001923,LOWER SALFORD DISTRICT 04,LOWER SALFORD DISTRICT 04,765.0,676.0,42.0,1938.0,31.0,64.0,104.0
7433,42097000220,LEWIS,LEWIS,180.0,706.0,42.0,1470.0,9.0,4.0,25.0
7434,42045001015,EDGMONT PRECINCT 02,EDGMONT PRECINCT 02,729.0,621.0,42.0,1578.0,24.0,28.0,26.0
7435,42071002095,WEST LAMPETER DISTRICT LAKES,WEST LAMPETER DISTRICT LAKES,539.0,616.0,42.0,1912.0,14.0,1.0,22.0
7436,42081000570,PORTER,PORTER,175.0,683.0,42.0,1235.0,15.0,2.0,18.0
7437,42031000020,BEAVER,BEAVER,172.0,734.0,42.0,1433.0,38.0,5.0,7.0
7438,42125001470,PETERS DISTRICT C 03,PETERS DISTRICT C 03,483.0,699.0,42.0,1255.0,19.0,7.0,41.0
7439,42011001442,ROCKLAND PRECINCT 02,ROCKLAND PRECINCT 02,372.0,710.0,42.0,1330.0,19.0,6.0,48.0
7440,42041000819,UPPER ALLEN PRECINCT 05,UPPER ALLEN PRECINCT 05,528.0,663.0,42.0,1460.0,43.0,23.0,66.0
7441,42041000525,NEW CUMBERLAND WARD 01 PRECINCT 01,NEW CUMBERLAND WARD 01 PRECINCT 01,642.0,694.0,42.0,2141.0,64.0,89.0,204.0
7442,42043000600,LOWER PAXTON DISTRICT 04,LOWER PAXTON DISTRICT 04,577.0,721.0,42.0,1771.0,28.0,64.0,94.0
7443,42011000662,MAIDENCREEK PRECINCT 04,MAIDENCREEK PRECINCT 04,549.0,701.0,42.0,1562.0,26.0,51.0,118.0
7444,42063000210,CHERRYHILL DISTRICT 01,CHERRYHILL DISTRICT 01,209.0,741.0,42.0,1209.0,12.0,5.0,8.0
7445,42091001840,LOWER MORELAND DISTRICT 05,LOWER MORELAND DISTRICT 05,714.0,751.0,42.0,1743.0,34.0,15.0,58.0
7446,42029001631,WEST GOSHEN DISTRICT NORTH DIVISION 01,WEST GOSHEN DISTRICT NORTH DIVISION 01,883.0,618.0,42.0,1576.0,56.0,29.0,64.0
7447,42091003260,UPPER HANOVER DISTRICT 03,UPPER HANOVER DISTRICT 03,396.0,716.0,42.0,1461.0,31.0,5.0,34.0
7448,42127000060,CHERRY RIDGE,CHERRY RIDGE,370.0,711.0,42.0,1550.0,45.0,9.0,44.0
7449,42125001375,NOTTINGHAM DISTRICT 01,NOTTINGHAM DISTRICT 01,343.0,750.0,42.0,1384.0,41.0,7.0,18.0
7450,42125000290,CANTON DISTRICT 05,CANTON DISTRICT 05,391.0,765.0,42.0,2202.0,72.0,26.0,39.0
7451,42129000860,HEMPFIELD DISTRICT TODD,HEMPFIELD DISTRICT TODD,486.0,766.0,42.0,1668.0,46.0,10.0,30.0
7452,42043000191,HALIFAX DISTRICT 01,HALIFAX DISTRICT 01,220.0,727.0,42.0,1341.0,32.0,8.0,38.0
7453,42017001820,NEW BRITAIN DISTRICT WEST DIVISION 01,NEW BRITAIN DISTRICT WEST DIVISION 01,765.0,675.0,42.0,1701.0,41.0,28.0,56.0
7454,42091001911,LOWER SALFORD DISTRICT 02,LOWER SALFORD DISTRICT 02,736.0,674.0,42.0,1832.0,43.0,52.0,107.0
7455,42077000010,ALBURTIS,ALBURTIS,649.0,718.0,42.0,1958.0,49.0,55.0,286.0
7456,42095001170,UPPER MOUNT BETHEL DISTRICT CENTERVILLE,UPPER MOUNT BETHEL DISTRICT CENTERVILLE,288.0,731.0,42.0,1569.0,41.0,26.0,104.0
7457,42125001290,NORTH FRANKLIN DISTRICT 01,NORTH FRANKLIN DISTRICT 01,452.0,770.0,42.0,1649.0,48.0,32.0,44.0
7458,42017000030,BENSALEM DISTRICT LOWER EAST DIVISION 01,BENSALEM DISTRICT LOWER EAST DIVISION 01,887.0,694.0,42.0,2173.0,63.0,156.0,160.0
7459,42017002690,WARMINSTER DISTRICT 13,WARMINSTER DISTRICT 13,555.0,721.0,42.0,1580.0,38.0,7.0,88.0
7460,42043000021,CONEWAGO DISTRICT 01,CONEWAGO DISTRICT 01,303.0,684.0,42.0,1342.0,29.0,9.0,50.0
7461,42107001682,WAYNE PRECINCT 03,WAYNE PRECINCT 03,296.0,728.0,42.0,1332.0,33.0,5.0,47.0
7462,42091001016,HATFIELD DISTRICT 03 DISTRICT 02,HATFIELD DISTRICT 03 DISTRICT 02,790.0,725.0,42.0,1951.0,46.0,48.0,91.0
7463,42027000582,SPRING DISTRICT NORTH,SPRING DISTRICT NORTH,581.0,689.0,42.0,1572.0,31.0,18.0,28.0
7464,42039000640,WEST MEAD DISTRICT 02,WEST MEAD DISTRICT 02,401.0,734.0,42.0,1542.0,30.0,32.0,39.0
7465,42083000170,ELDRED,ELDRED,136.0,699.0,42.0,1143.0,41.0,0.0,5.0
7466,42041000835,UPPER ALLEN PRECINCT 09,UPPER ALLEN PRECINCT 09,669.0,684.0,42.0,1803.0,42.0,66.0,155.0
7467,42017001390,LOWER MAKEFIELD DISTRICT SOUTH DIVISION 09,LOWER MAKEFIELD DISTRICT SOUTH DIVISION 09,1049.0,671.0,42.0,2125.0,84.0,67.0,111.0
7468,42029001965,WILLISTOWN DISTRICT SOUTH DIVISION 03,WILLISTOWN DISTRICT SOUTH DIVISION 03,771.0,645.0,42.0,1624.0,21.0,49.0,24.0
7469,42005000440,MANOR DISTRICT NORTHERN,MANOR DISTRICT NORTHERN,238.0,785.0,42.0,1574.0,41.0,8.0,24.0
